symbol,side,price,amount,total,cum_sum
BTC-USDT,buy_2519,33960.0,0.11,3735.6,4.692660625000001E7
BTC-USDT,sell_2519,34010.0,0.11,3741.1,4.7698300349999964E7
BTC-USDT,buy_2520,33990.0,0.12,4078.7999999999997,4.6930685050000004E7
BTC-USDT,sell_2520,34035.0,0.5,17017.5,4.7715317849999964E7
BTC-USDT,buy_2521,33980.0,0.36,12232.8,4.694291785E7
BTC-USDT,sell_2521,34045.0,0.11,3744.95,4.771906279999997E7
BTC-USDT,buy_2522,33965.0,0.42,14265.3,4.695718315E7
BTC-USDT,sell_2522,34010.0,0.68,23126.800000000003,4.7742189599999964E7
BTC-USDT,buy_2523,33985.0,0.28,9515.800000000001,4.6966698949999996E7
BTC-USDT,sell_2523,34010.0,0.49,16664.9,4.775885449999996E7
BTC-USDT,buy_2524,33980.0,0.78,26504.4,4.6993203349999994E7
BTC-USDT,sell_2524,34030.0,0.37,12591.1,4.7771445599999964E7
BTC-USDT,buy_2525,33965.0,0.8,27172.0,4.7020375349999994E7
BTC-USDT,sell_2525,34035.0,0.54,18378.9,4.778982449999996E7
BTC-USDT,buy_2526,33960.0,0.32,10867.2,4.703124255E7
BTC-USDT,sell_2526,34035.0,0.44,14975.4,4.780479989999996E7
BTC-USDT,buy_2527,33965.0,0.21,7132.65,4.7038375199999996E7
BTC-USDT,sell_2527,34050.0,0.28,9534.0,4.781433389999996E7
BTC-USDT,buy_2528,33980.0,0.83,28203.399999999998,4.7066578599999994E7
BTC-USDT,sell_2528,34045.0,0.89,30300.05,4.784463394999996E7
BTC-USDT,buy_2529,33975.0,0.61,20724.75,4.7087303349999994E7
BTC-USDT,sell_2529,34035.0,0.99,33694.65,4.787832859999996E7
BTC-USDT,buy_2530,33960.0,0.14,4754.400000000001,4.709205774999999E7
BTC-USDT,sell_2530,34010.0,0.27,9182.7,4.788751129999996E7
BTC-USDT,buy_2531,33950.0,0.19,6450.5,4.709850824999999E7
BTC-USDT,sell_2531,34020.0,0.69,23473.8,4.791098509999996E7
BTC-USDT,buy_2532,33985.0,0.91,30926.350000000002,4.7129434599999994E7
BTC-USDT,sell_2532,34015.0,0.16,5442.400000000001,4.7916427499999955E7
BTC-USDT,buy_2533,33975.0,0.37,12570.75,4.7142005349999994E7
BTC-USDT,sell_2533,34035.0,0.35,11912.25,4.7928339749999955E7
BTC-USDT,buy_2534,33950.0,0.81,27499.5,4.7169504849999994E7
BTC-USDT,sell_2534,34010.0,0.54,18365.4,4.7946705149999954E7
BTC-USDT,buy_2535,33975.0,0.91,30917.25,4.7200422099999994E7
BTC-USDT,sell_2535,34015.0,0.6,20409.0,4.7967114149999954E7
BTC-USDT,buy_2536,33990.0,0.99,33650.1,4.7234072199999996E7
BTC-USDT,sell_2536,34015.0,0.45,15306.75,4.7982420899999954E7
BTC-USDT,buy_2537,33990.0,0.65,22093.5,4.7256165699999996E7
BTC-USDT,sell_2537,34010.0,0.18,6121.8,4.798854269999995E7
BTC-USDT,buy_2538,33960.0,0.47,15961.199999999999,4.72721269E7
BTC-USDT,sell_2538,34025.0,0.43,14630.75,4.800317344999995E7
BTC-USDT,buy_2539,33965.0,0.86,29209.899999999998,4.73013368E7
BTC-USDT,sell_2539,34030.0,0.48,16334.4,4.801950784999995E7
BTC-USDT,buy_2540,33975.0,0.24,8154.0,4.73094908E7
BTC-USDT,sell_2540,34010.0,0.88,29928.8,4.804943664999995E7
BTC-USDT,buy_2541,33960.0,0.3,10188.0,4.73196788E7
BTC-USDT,sell_2541,34040.0,0.85,28934.0,4.807837064999995E7
BTC-USDT,buy_2542,33985.0,0.22,7476.7,4.73271555E7
BTC-USDT,sell_2542,34015.0,0.39,13265.85,4.809163649999995E7
BTC-USDT,buy_2543,33980.0,0.27,9174.6,4.73363301E7
BTC-USDT,sell_2543,34020.0,0.31,10546.2,4.810218269999995E7
BTC-USDT,buy_2544,33955.0,0.8,27164.0,4.73634941E7
BTC-USDT,sell_2544,34030.0,0.77,26203.100000000002,4.812838579999995E7
BTC-USDT,buy_2545,33960.0,0.61,20715.6,4.73842097E7
BTC-USDT,sell_2545,34045.0,0.25,8511.25,4.813689704999995E7
BTC-USDT,buy_2546,33960.0,0.98,33280.8,4.74174905E7
BTC-USDT,sell_2546,34010.0,0.36,12243.6,4.8149140649999954E7
BTC-USDT,buy_2547,33955.0,0.41,13921.55,4.743141205E7
BTC-USDT,sell_2547,34040.0,0.7,23828.0,4.8172968649999954E7
BTC-USDT,buy_2548,33950.0,0.98,33271.0,4.746468305E7
BTC-USDT,sell_2548,34020.0,0.57,19391.399999999998,4.819236004999995E7
BTC-USDT,buy_2549,33980.0,0.7,23786.0,4.748846905E7
BTC-USDT,sell_2549,34020.0,0.69,23473.8,4.821583384999995E7
BTC-USDT,buy_2550,33980.0,0.51,17329.8,4.7505798849999994E7
BTC-USDT,sell_2550,34045.0,0.96,32683.199999999997,4.824851704999995E7
BTC-USDT,buy_2551,33955.0,0.22,7470.1,4.7513268949999996E7
BTC-USDT,sell_2551,34010.0,0.69,23466.899999999998,4.827198394999995E7
BTC-USDT,buy_2552,33950.0,0.64,21728.0,4.7534996949999996E7
BTC-USDT,sell_2552,34015.0,0.22,7483.3,4.827946724999995E7
BTC-USDT,buy_2553,33970.0,0.99,33630.3,4.756862724999999E7
BTC-USDT,sell_2553,34045.0,0.8,27236.0,4.830670324999995E7
BTC-USDT,buy_2554,33970.0,0.48,16305.599999999999,4.7584932849999994E7
BTC-USDT,sell_2554,34050.0,0.7,23835.0,4.833053824999995E7
BTC-USDT,buy_2555,33985.0,0.13,4418.05,4.758935089999999E7
BTC-USDT,sell_2555,34015.0,0.58,19728.699999999997,4.835026694999995E7
BTC-USDT,buy_2556,33960.0,0.58,19696.8,4.760904769999999E7
BTC-USDT,sell_2556,34040.0,0.46,15658.400000000001,4.836592534999995E7
BTC-USDT,buy_2557,33950.0,0.73,24783.5,4.763383119999999E7
BTC-USDT,sell_2557,34035.0,0.12,4084.2,4.837000954999995E7
BTC-USDT,buy_2558,33980.0,0.89,30242.2,4.766407339999999E7
BTC-USDT,sell_2558,34040.0,0.57,19402.8,4.838941234999995E7
BTC-USDT,buy_2559,33960.0,0.39,13244.4,4.767731779999999E7
BTC-USDT,sell_2559,34040.0,0.31,10552.4,4.839996474999995E7
BTC-USDT,buy_2560,33990.0,0.42,14275.8,4.769159359999999E7
BTC-USDT,sell_2560,34050.0,0.71,24175.5,4.842414024999995E7
BTC-USDT,buy_2561,33985.0,0.26,8836.1,4.770042969999999E7
BTC-USDT,sell_2561,34040.0,0.45,15318.0,4.843945824999995E7
BTC-USDT,buy_2562,33955.0,0.18,6111.9,4.770654159999999E7
BTC-USDT,sell_2562,34020.0,0.25,8505.0,4.844796324999995E7
BTC-USDT,buy_2563,33980.0,0.13,4417.400000000001,4.7710958999999985E7
BTC-USDT,sell_2563,34025.0,0.49,16672.25,4.846463549999995E7
BTC-USDT,buy_2564,33950.0,0.99,33610.5,4.7744569499999985E7
BTC-USDT,sell_2564,34015.0,0.33,11224.95,4.847586044999995E7
BTC-USDT,buy_2565,33980.0,0.77,26164.600000000002,4.777073409999999E7
BTC-USDT,sell_2565,34020.0,0.47,15989.4,4.849184984999995E7
BTC-USDT,buy_2566,33950.0,0.47,15956.5,4.778669059999999E7
BTC-USDT,sell_2566,34045.0,0.68,23150.600000000002,4.851500044999995E7
BTC-USDT,buy_2567,33970.0,0.18,6114.599999999999,4.779280519999999E7
BTC-USDT,sell_2567,34050.0,0.93,31666.5,4.854666694999995E7
BTC-USDT,buy_2568,33960.0,0.8,27168.0,4.781997319999999E7
BTC-USDT,sell_2568,34040.0,0.57,19402.8,4.856606974999995E7
BTC-USDT,buy_2569,33970.0,0.62,21061.4,4.784103459999999E7
BTC-USDT,sell_2569,34025.0,0.14,4763.5,4.857083324999995E7
BTC-USDT,buy_2570,33980.0,0.17,5776.6,4.784681119999999E7
BTC-USDT,sell_2570,34020.0,0.9,30618.0,4.860145124999995E7
BTC-USDT,buy_2571,33950.0,0.15,5092.5,4.785190369999999E7
BTC-USDT,sell_2571,34020.0,0.83,28236.6,4.862968784999995E7
BTC-USDT,buy_2572,33980.0,0.38,12912.4,4.786481609999999E7
BTC-USDT,sell_2572,34020.0,0.36,12247.199999999999,4.864193504999995E7
BTC-USDT,buy_2573,33985.0,0.57,19371.449999999997,4.788418754999999E7
BTC-USDT,sell_2573,34050.0,0.65,22132.5,4.866406754999995E7
BTC-USDT,buy_2574,33965.0,0.93,31587.45,4.791577499999999E7
BTC-USDT,sell_2574,34045.0,0.11,3744.95,4.8667812499999955E7
BTC-USDT,buy_2575,33955.0,0.77,26145.350000000002,4.7941920349999994E7
BTC-USDT,sell_2575,34045.0,0.98,33364.1,4.870117659999996E7
BTC-USDT,buy_2576,33980.0,1.0,33980.0,4.7975900349999994E7
BTC-USDT,sell_2576,34010.0,0.59,20065.899999999998,4.8721242499999955E7
BTC-USDT,buy_2577,33960.0,0.82,27847.199999999997,4.800374755E7
BTC-USDT,sell_2577,34020.0,0.16,5443.2,4.872668569999996E7
BTC-USDT,buy_2578,33950.0,0.8,27160.0,4.803090755E7
BTC-USDT,sell_2578,34030.0,0.19,6465.7,4.873315139999996E7
BTC-USDT,buy_2579,33970.0,0.65,22080.5,4.805298805E7
BTC-USDT,sell_2579,34010.0,0.82,27888.199999999997,4.8761039599999964E7
BTC-USDT,buy_2580,33990.0,0.93,31610.7,4.808459875E7
BTC-USDT,sell_2580,34040.0,0.89,30295.600000000002,4.8791335199999966E7
BTC-USDT,buy_2581,33965.0,0.19,6453.35,4.80910521E7
BTC-USDT,sell_2581,34015.0,0.17,5782.55,4.879711774999996E7
BTC-USDT,buy_2582,33980.0,0.26,8834.800000000001,4.80998869E7
BTC-USDT,sell_2582,34050.0,0.15,5107.5,4.880222524999996E7
BTC-USDT,buy_2583,33985.0,0.51,17332.35,4.811721925E7
BTC-USDT,sell_2583,34050.0,0.81,27580.5,4.882980574999996E7
BTC-USDT,buy_2584,33990.0,0.33,11216.7,4.812843595E7
BTC-USDT,sell_2584,34015.0,0.16,5442.400000000001,4.883524814999996E7
BTC-USDT,buy_2585,33960.0,0.74,25130.4,4.815356635E7
BTC-USDT,sell_2585,34020.0,1.0,34020.0,4.886926814999996E7
BTC-USDT,buy_2586,33950.0,0.27,9166.5,4.816273285E7
BTC-USDT,sell_2586,34040.0,0.84,28593.6,4.889786174999996E7
BTC-USDT,buy_2587,33975.0,0.38,12910.5,4.817564335E7
BTC-USDT,sell_2587,34015.0,0.86,29252.899999999998,4.892711464999996E7
BTC-USDT,buy_2588,33985.0,0.71,24129.35,4.81997727E7
BTC-USDT,sell_2588,34035.0,0.43,14635.05,4.894174969999996E7
BTC-USDT,buy_2589,33955.0,0.9,30559.5,4.82303322E7
BTC-USDT,sell_2589,34035.0,0.7,23824.5,4.896557419999996E7
BTC-USDT,buy_2590,33980.0,0.97,32960.6,4.8263292800000004E7
BTC-USDT,sell_2590,34035.0,0.18,6126.3,4.8971700499999955E7
BTC-USDT,buy_2591,33960.0,0.16,5433.6,4.8268726400000006E7
BTC-USDT,sell_2591,34015.0,0.48,16327.199999999999,4.898802769999996E7
BTC-USDT,buy_2592,33965.0,0.72,24454.8,4.82931812E7
BTC-USDT,sell_2592,34035.0,0.47,15996.449999999999,4.900402414999996E7
BTC-USDT,buy_2593,33965.0,0.6,20379.0,4.83135602E7
BTC-USDT,sell_2593,34030.0,0.57,19397.1,4.902342124999996E7
BTC-USDT,buy_2594,33990.0,0.92,31270.800000000003,4.8344831E7
BTC-USDT,sell_2594,34045.0,0.71,24171.949999999997,4.9047593199999966E7
BTC-USDT,buy_2595,33980.0,0.66,22426.8,4.83672578E7
BTC-USDT,sell_2595,34050.0,0.32,10896.0,4.9058489199999966E7
BTC-USDT,buy_2596,33970.0,0.58,19702.6,4.83869604E7
BTC-USDT,sell_2596,34015.0,0.72,24490.8,4.908297999999996E7
BTC-USDT,buy_2597,33975.0,0.44,14949.0,4.84019094E7
BTC-USDT,sell_2597,34015.0,0.71,24150.649999999998,4.910713064999996E7
BTC-USDT,buy_2598,33960.0,0.69,23432.399999999998,4.84253418E7
BTC-USDT,sell_2598,34025.0,0.48,16332.0,4.912346264999996E7
BTC-USDT,buy_2599,33965.0,0.66,22416.9,4.8447758699999996E7
BTC-USDT,sell_2599,34035.0,0.7,23824.5,4.914728714999996E7
BTC-USDT,buy_2600,33990.0,0.93,31610.7,4.84793694E7
BTC-USDT,sell_2600,34050.0,0.69,23494.5,4.917078164999996E7
BTC-USDT,buy_2601,33970.0,0.66,22420.2,4.85017896E7
BTC-USDT,sell_2601,34045.0,0.36,12256.199999999999,4.9183037849999964E7
BTC-USDT,buy_2602,33965.0,0.25,8491.25,4.851028085E7
BTC-USDT,sell_2602,34025.0,0.97,33004.25,4.9216042099999964E7
BTC-USDT,buy_2603,33965.0,0.55,18680.75,4.85289616E7
BTC-USDT,sell_2603,34015.0,0.17,5782.55,4.922182464999996E7
BTC-USDT,buy_2604,33950.0,0.83,28178.5,4.85571401E7
BTC-USDT,sell_2604,34035.0,0.17,5785.950000000001,4.9227610599999964E7
BTC-USDT,buy_2605,33965.0,0.79,26832.350000000002,4.858397245E7
BTC-USDT,sell_2605,34045.0,0.24,8170.799999999999,4.923578139999996E7
BTC-USDT,buy_2606,33975.0,0.76,25821.0,4.860979345E7
BTC-USDT,sell_2606,34040.0,0.4,13616.0,4.924939739999996E7
BTC-USDT,buy_2607,33965.0,0.44,14944.6,4.8624738050000004E7
BTC-USDT,sell_2607,34030.0,0.98,33349.4,4.928274679999996E7
BTC-USDT,buy_2608,33990.0,0.71,24132.899999999998,4.864887095E7
BTC-USDT,sell_2608,34015.0,0.95,32314.25,4.931506104999996E7
BTC-USDT,buy_2609,33970.0,0.2,6794.0,4.865566495E7
BTC-USDT,sell_2609,34015.0,0.94,31974.1,4.934703514999996E7
BTC-USDT,buy_2610,33980.0,0.39,13252.2,4.8668917150000006E7
BTC-USDT,sell_2610,34035.0,0.51,17357.85,4.936439299999996E7
BTC-USDT,buy_2611,33950.0,0.19,6450.5,4.8675367650000006E7
BTC-USDT,sell_2611,34025.0,0.48,16332.0,4.938072499999996E7
BTC-USDT,buy_2612,33955.0,0.48,16298.4,4.8691666050000004E7
BTC-USDT,sell_2612,34015.0,0.76,25851.4,4.940657639999996E7
BTC-USDT,buy_2613,33955.0,0.46,15619.300000000001,4.870728535E7
BTC-USDT,sell_2613,34045.0,0.47,16001.15,4.942257754999996E7
BTC-USDT,buy_2614,33955.0,0.47,15958.849999999999,4.87232442E7
BTC-USDT,sell_2614,34050.0,0.38,12939.0,4.943551654999996E7
BTC-USDT,buy_2615,33985.0,0.97,32965.45,4.8756209650000006E7
BTC-USDT,sell_2615,34045.0,0.65,22129.25,4.945764579999996E7
BTC-USDT,buy_2616,33960.0,0.14,4754.400000000001,4.8760964050000004E7
BTC-USDT,sell_2616,34050.0,0.61,20770.5,4.947841629999996E7
BTC-USDT,buy_2617,33970.0,0.86,29214.2,4.879017825000001E7
BTC-USDT,sell_2617,34025.0,0.71,24157.75,4.950257404999996E7
BTC-USDT,buy_2618,33950.0,0.72,24444.0,4.881462225000001E7
BTC-USDT,sell_2618,34040.0,0.25,8510.0,4.951108404999996E7
BTC-USDT,buy_2619,33950.0,0.92,31234.0,4.884585625000001E7
BTC-USDT,sell_2619,34010.0,0.51,17345.1,4.952842914999996E7
BTC-USDT,buy_2620,33985.0,0.46,15633.1,4.886148935000001E7
BTC-USDT,sell_2620,34040.0,0.54,18381.600000000002,4.954681074999996E7
BTC-USDT,buy_2621,33955.0,0.74,25126.7,4.888661605000001E7
BTC-USDT,sell_2621,34040.0,0.13,4425.2,4.9551235949999966E7
BTC-USDT,buy_2622,33985.0,0.52,17672.2,4.8904288250000015E7
BTC-USDT,sell_2622,34045.0,0.78,26555.100000000002,4.957779104999997E7
BTC-USDT,buy_2623,33970.0,0.3,10191.0,4.8914479250000015E7
BTC-USDT,sell_2623,34015.0,0.55,18708.25,4.959649929999997E7
BTC-USDT,buy_2624,33985.0,0.24,8156.4,4.892263565000001E7
BTC-USDT,sell_2624,34050.0,0.33,11236.5,4.960773579999997E7
BTC-USDT,buy_2625,33975.0,0.54,18346.5,4.894098215000001E7
BTC-USDT,sell_2625,34020.0,0.75,25515.0,4.963325079999997E7
BTC-USDT,buy_2626,33960.0,0.92,31243.2,4.897222535000002E7
BTC-USDT,sell_2626,34030.0,0.49,16674.7,4.964992549999997E7
BTC-USDT,buy_2627,33990.0,0.81,27531.9,4.8999757250000015E7
BTC-USDT,sell_2627,34015.0,0.96,32654.399999999998,4.968257989999997E7
BTC-USDT,buy_2628,33970.0,0.65,22080.5,4.9021837750000015E7
BTC-USDT,sell_2628,34040.0,0.99,33699.6,4.971627949999997E7
BTC-USDT,buy_2629,33970.0,0.45,15286.5,4.9037124250000015E7
BTC-USDT,sell_2629,34015.0,0.72,24490.8,4.974077029999997E7
BTC-USDT,buy_2630,33975.0,0.42,14269.5,4.9051393750000015E7
BTC-USDT,sell_2630,34030.0,0.25,8507.5,4.974927779999997E7
BTC-USDT,buy_2631,33970.0,0.58,19702.6,4.907109635000002E7
BTC-USDT,sell_2631,34030.0,0.46,15653.800000000001,4.9764931599999964E7
BTC-USDT,buy_2632,33955.0,0.89,30219.95,4.910131630000002E7
BTC-USDT,sell_2632,34050.0,0.13,4426.5,4.9769358099999964E7
BTC-USDT,buy_2633,33970.0,0.2,6794.0,4.910811030000002E7
BTC-USDT,sell_2633,34035.0,0.57,19399.949999999997,4.978875804999997E7
BTC-USDT,buy_2634,33985.0,0.88,29906.8,4.913801710000002E7
BTC-USDT,sell_2634,34035.0,0.94,31992.899999999998,4.9820750949999966E7
BTC-USDT,buy_2635,33950.0,0.78,26481.0,4.916449810000002E7
BTC-USDT,sell_2635,34050.0,0.16,5448.0,4.9826198949999966E7
BTC-USDT,buy_2636,33980.0,0.44,14951.2,4.917944930000002E7
BTC-USDT,sell_2636,34050.0,0.46,15663.0,4.9841861949999966E7
BTC-USDT,buy_2637,33985.0,0.29,9855.65,4.918930495000002E7
BTC-USDT,sell_2637,34015.0,0.85,28912.75,4.9870774699999966E7
BTC-USDT,buy_2638,33965.0,0.14,4755.1,4.919406005000002E7
BTC-USDT,sell_2638,34025.0,0.23,7825.75,4.9878600449999966E7
BTC-USDT,buy_2639,33955.0,0.67,22749.850000000002,4.921680990000002E7
BTC-USDT,sell_2639,34045.0,0.37,12596.65,4.9891197099999964E7
BTC-USDT,buy_2640,33955.0,1.0,33955.0,4.925076490000002E7
BTC-USDT,sell_2640,34045.0,0.98,33364.1,4.9924561199999966E7
BTC-USDT,buy_2641,33960.0,0.13,4414.8,4.925517970000002E7
BTC-USDT,sell_2641,34010.0,0.54,18365.4,4.9942926599999964E7
BTC-USDT,buy_2642,33980.0,0.96,32620.8,4.9287800500000015E7
BTC-USDT,sell_2642,34045.0,0.25,8511.25,4.9951437849999964E7
BTC-USDT,buy_2643,33985.0,0.76,25828.6,4.931362910000002E7
BTC-USDT,sell_2643,34030.0,0.17,5785.1,4.9957222949999966E7
BTC-USDT,buy_2644,33990.0,0.86,29231.399999999998,4.9342860500000015E7
BTC-USDT,sell_2644,34035.0,0.17,5785.950000000001,4.996300889999997E7
BTC-USDT,buy_2645,33955.0,0.94,31917.699999999997,4.937477820000002E7
BTC-USDT,sell_2645,34030.0,0.42,14292.6,4.997730149999997E7
BTC-USDT,buy_2646,33985.0,0.33,11215.050000000001,4.9385993250000015E7
BTC-USDT,sell_2646,34035.0,0.21,7147.349999999999,4.998444884999997E7
BTC-USDT,buy_2647,33955.0,0.68,23089.4,4.940908265000001E7
BTC-USDT,sell_2647,34015.0,0.28,9524.2,4.9993973049999975E7
BTC-USDT,buy_2648,33955.0,0.72,24447.6,4.9433530250000015E7
BTC-USDT,sell_2648,34025.0,0.22,7485.5,5.0001458549999975E7
BTC-USDT,buy_2649,33980.0,0.78,26504.4,4.946003465000001E7
BTC-USDT,sell_2649,34040.0,0.79,26891.600000000002,5.0028350149999976E7
BTC-USDT,buy_2650,33985.0,0.91,30926.350000000002,4.9490961000000015E7
BTC-USDT,sell_2650,34045.0,0.28,9532.6,5.003788274999998E7
BTC-USDT,buy_2651,33955.0,0.51,17317.05,4.950827805000001E7
BTC-USDT,sell_2651,34030.0,0.15,5104.5,5.004298724999998E7
BTC-USDT,buy_2652,33985.0,0.8,27188.0,4.953546605000001E7
BTC-USDT,sell_2652,34010.0,0.45,15304.5,5.005829174999998E7
BTC-USDT,buy_2653,33955.0,0.41,13921.55,4.954938760000001E7
BTC-USDT,sell_2653,34045.0,0.64,21788.8,5.0080080549999975E7
BTC-USDT,buy_2654,33975.0,0.68,23103.0,4.957249060000001E7
BTC-USDT,sell_2654,34040.0,0.73,24849.2,5.010492974999998E7
BTC-USDT,buy_2655,33965.0,0.86,29209.899999999998,4.960170050000001E7
BTC-USDT,sell_2655,34010.0,0.43,14624.3,5.0119554049999975E7
BTC-USDT,buy_2656,33965.0,0.1,3396.5,4.960509700000001E7
BTC-USDT,sell_2656,34035.0,0.34,11571.900000000001,5.013112594999997E7
BTC-USDT,buy_2657,33990.0,0.93,31610.7,4.963670770000001E7
BTC-USDT,sell_2657,34035.0,0.13,4424.55,5.013555049999997E7
BTC-USDT,buy_2658,33965.0,0.68,23096.2,4.965980390000001E7
BTC-USDT,sell_2658,34015.0,0.47,15987.05,5.015153754999997E7
BTC-USDT,buy_2659,33955.0,0.42,14261.1,4.9674065000000015E7
BTC-USDT,sell_2659,34025.0,0.73,24838.25,5.017637579999997E7
BTC-USDT,buy_2660,33950.0,0.59,20030.5,4.9694095500000015E7
BTC-USDT,sell_2660,34040.0,0.38,12935.2,5.018931099999997E7
BTC-USDT,buy_2661,33975.0,0.4,13590.0,4.9707685500000015E7
BTC-USDT,sell_2661,34030.0,0.81,27564.300000000003,5.021687529999997E7
BTC-USDT,buy_2662,33985.0,0.67,22769.95,4.973045545000002E7
BTC-USDT,sell_2662,34020.0,0.3,10206.0,5.022708129999997E7
BTC-USDT,buy_2663,33950.0,0.88,29876.0,4.976033145000002E7
BTC-USDT,sell_2663,34030.0,0.42,14292.6,5.024137389999997E7
BTC-USDT,buy_2664,33975.0,0.52,17667.0,4.977799845000002E7
BTC-USDT,sell_2664,34045.0,0.9,30640.5,5.027201439999997E7
BTC-USDT,buy_2665,33965.0,0.78,26492.7,4.980449115000002E7
BTC-USDT,sell_2665,34050.0,0.79,26899.5,5.029891389999997E7
BTC-USDT,buy_2666,33965.0,0.39,13246.35,4.981773750000002E7
BTC-USDT,sell_2666,34030.0,0.25,8507.5,5.030742139999997E7
BTC-USDT,buy_2667,33985.0,0.23,7816.55,4.982555405000002E7
BTC-USDT,sell_2667,34040.0,0.6,20424.0,5.032784539999997E7
BTC-USDT,buy_2668,33955.0,0.95,32257.25,4.985781130000002E7
BTC-USDT,sell_2668,34010.0,0.17,5781.700000000001,5.033362709999997E7
BTC-USDT,buy_2669,33950.0,0.85,28857.5,4.988666880000002E7
BTC-USDT,sell_2669,34015.0,0.95,32314.25,5.036594134999997E7
BTC-USDT,buy_2670,33960.0,0.53,17998.8,4.990466760000002E7
BTC-USDT,sell_2670,34015.0,0.34,11565.1,5.037750644999997E7
BTC-USDT,buy_2671,33950.0,0.64,21728.0,4.992639560000002E7
BTC-USDT,sell_2671,34045.0,0.63,21448.35,5.0398954799999975E7
BTC-USDT,buy_2672,33970.0,0.31,10530.7,4.993692630000002E7
BTC-USDT,sell_2672,34045.0,0.83,28257.35,5.0427212149999976E7
BTC-USDT,buy_2673,33960.0,0.78,26488.8,4.996341510000002E7
BTC-USDT,sell_2673,34015.0,0.27,9184.050000000001,5.043639619999997E7
BTC-USDT,buy_2674,33990.0,0.44,14955.6,4.997837070000002E7
BTC-USDT,sell_2674,34050.0,0.78,26559.0,5.046295519999997E7
BTC-USDT,buy_2675,33965.0,0.74,25134.1,5.000350480000002E7
BTC-USDT,sell_2675,34030.0,0.27,9188.1,5.0472143299999975E7
BTC-USDT,buy_2676,33955.0,0.25,8488.75,5.001199355000002E7
BTC-USDT,sell_2676,34045.0,0.85,28938.25,5.0501081549999975E7
BTC-USDT,buy_2677,33990.0,0.68,23113.2,5.003510675000002E7
BTC-USDT,sell_2677,34020.0,0.48,16329.599999999999,5.0517411149999976E7
BTC-USDT,buy_2678,33960.0,0.91,30903.600000000002,5.0066010350000024E7
BTC-USDT,sell_2678,34015.0,0.24,8163.599999999999,5.052557474999998E7
BTC-USDT,buy_2679,33960.0,0.99,33620.4,5.009963075000002E7
BTC-USDT,sell_2679,34035.0,0.41,13954.349999999999,5.053952909999998E7
BTC-USDT,buy_2680,33960.0,0.91,30903.600000000002,5.0130534350000024E7
BTC-USDT,sell_2680,34020.0,0.61,20752.2,5.056028129999998E7
BTC-USDT,buy_2681,33985.0,0.5,16992.5,5.0147526850000024E7
BTC-USDT,sell_2681,34040.0,0.57,19402.8,5.057968409999998E7
BTC-USDT,buy_2682,33970.0,0.72,24458.399999999998,5.017198525000002E7
BTC-USDT,sell_2682,34025.0,0.99,33684.75,5.061336884999998E7
BTC-USDT,buy_2683,33975.0,0.13,4416.75,5.017640200000002E7
BTC-USDT,sell_2683,34020.0,0.76,25855.2,5.063922404999998E7
BTC-USDT,buy_2684,33965.0,0.49,16642.85,5.0193044850000024E7
BTC-USDT,sell_2684,34035.0,0.39,13273.65,5.065249769999998E7
BTC-USDT,buy_2685,33990.0,0.44,14955.6,5.0208000450000025E7
BTC-USDT,sell_2685,34025.0,0.84,28581.0,5.068107869999998E7
BTC-USDT,buy_2686,33990.0,0.52,17674.8,5.022567525000002E7
BTC-USDT,sell_2686,34030.0,0.69,23480.699999999997,5.070455939999998E7
BTC-USDT,buy_2687,33965.0,0.21,7132.65,5.023280790000002E7
BTC-USDT,sell_2687,34020.0,0.25,8505.0,5.071306439999998E7
BTC-USDT,buy_2688,33975.0,0.51,17327.25,5.025013515000002E7
BTC-USDT,sell_2688,34040.0,0.71,24168.399999999998,5.073723279999998E7
BTC-USDT,buy_2689,33960.0,0.5,16980.0,5.026711515000002E7
BTC-USDT,sell_2689,34050.0,0.82,27921.0,5.076515379999998E7
BTC-USDT,buy_2690,33975.0,0.12,4077.0,5.027119215000002E7
BTC-USDT,sell_2690,34025.0,0.51,17352.75,5.078250654999998E7
BTC-USDT,buy_2691,33985.0,0.75,25488.75,5.029668090000002E7
BTC-USDT,sell_2691,34050.0,0.95,32347.5,5.081485404999998E7
BTC-USDT,buy_2692,33955.0,0.18,6111.9,5.030279280000002E7
BTC-USDT,sell_2692,34050.0,0.79,26899.5,5.084175354999998E7
BTC-USDT,buy_2693,33990.0,0.97,32970.299999999996,5.033576310000002E7
BTC-USDT,sell_2693,34020.0,0.54,18370.800000000003,5.086012434999998E7
BTC-USDT,buy_2694,33980.0,0.61,20727.8,5.035649090000001E7
BTC-USDT,sell_2694,34010.0,0.41,13944.099999999999,5.087406844999998E7
BTC-USDT,buy_2695,33985.0,0.91,30926.350000000002,5.0387417250000015E7
BTC-USDT,sell_2695,34030.0,0.36,12250.8,5.088631924999998E7
BTC-USDT,buy_2696,33965.0,0.86,29209.899999999998,5.041662715000001E7
BTC-USDT,sell_2696,34045.0,0.14,4766.3,5.0891085549999975E7
BTC-USDT,buy_2697,33950.0,0.19,6450.5,5.042307765000001E7
BTC-USDT,sell_2697,34015.0,0.49,16667.35,5.0907752899999976E7
BTC-USDT,buy_2698,33955.0,0.24,8149.2,5.043122685000002E7
BTC-USDT,sell_2698,34010.0,0.39,13263.9,5.0921016799999975E7
BTC-USDT,buy_2699,33965.0,0.45,15284.25,5.044651110000002E7
